,Dominant,Attempts,Duration,Time,AreaError,TimeTriangles_1,TimeTriangles_2,TimeTriangles_3,TimeTriangles_4,TimeTriangles_5,Distance,LeaveSurface,Side,TimeContact,ZeroVel,ZeroAcc
291,0.9696899027331813,1.0,0.8963922765033372,-1.0395950711468387,0.17794634948873214,-0.7947716703532456,-0.9456193131356041,-1.0914239224697802,-0.8768626106698643,-0.870467219910884,-0.4124155840847131,-0.21411843340695944,-0.41372837849387484,-1.036245767424822,-0.8365023548164174,-0.7931337286062979
283,0.9696899027331813,1.0,-0.6730487463307887,-0.3363965272702539,-0.42370710395794753,-0.7606131575352726,-0.4958134819027008,-0.6686081017177321,0.42381650800988635,0.012005966426753183,-0.1975742618339365,-0.1164503760634341,-0.41372837849387484,-0.3278956483915975,-0.3056043185464848,-0.5826742546533725
321,0.9696899027331813,-1.0,0.6721864160984621,-0.38932544992763124,-0.36650091452191,-0.03603376063704382,0.0892667406459318,-1.0520418961766007,-0.3407100768119604,-0.2224248800305001,0.5716444296599738,-0.1164503760634341,-0.41372837849387484,-0.5293356688910323,-0.1909155441606458,-0.4471909682961767
207,0.9696899027331813,1.0,-0.22463702552103845,-0.104517437533172,-0.4276654121555822,-0.6117336016682583,0.8077733436999696,-0.9325975087379463,-0.8927434970558679,0.10142628929587227,0.07796980623250431,-0.21411843340695944,-0.41372837849387484,-0.16664905921247214,-0.12247224331748373,0.09079606199598896
177,-1.0312575156051291,1.0,-0.336739955723476,1.1767749239389238,-0.4704289765531078,1.854446573765206,0.663074097251587,1.2976802110631591,0.9337310556648277,0.3186870737573441,-0.3384481189143939,-0.21411843340695944,-0.41372837849387484,1.2517062024965773,0.48889291691670717,1.642934682398814
159,0.9696899027331813,1.0,0.8963922765033372,-0.3771815845560252,-0.07428123473448454,-0.07260914936194884,-0.6576992288870982,-0.8086090413423868,-0.32172206048086915,-0.03882421710531261,0.4021433159693538,-0.21411843340695944,-0.41372837849387484,-0.40497246374701523,-0.2547342976495401,-0.5839896263655783
213,-1.0312575156051291,1.0,1.3448039973130874,3.4126209295263186,-0.45857318578341266,4.554580336989694,2.285073185473112,3.2566114420090604,2.775050784789831,1.5763516147948784,-0.2892347149629511,-0.21411843340695944,-0.41372837849387484,3.5602277519760177,3.9082832306622497,4.1197796164823055
282,0.9696899027331813,-1.0,-0.6730487463307887,0.501071924299938,-0.4905495857995752,-0.5179588164792946,-0.1504202614531132,0.08073232165194172,1.5366868833421161,1.035749662848493,0.13475332692881759,0.5672260253412433,-0.41372837849387484,0.4400353217752627,0.42229943501525197,0.10394977911804675
323,-1.0312575156051291,-1.0,0.6721864160984621,-0.7861778050903047,0.312257377773111,-0.3600562572264007,-0.6231414267340362,-0.7988717271490181,-0.8630531442472524,-0.7643868368874424,0.003332610734651711,-0.21411843340695944,-0.41372837849387484,-0.7712055526597202,-0.6228482670492494,-0.7273651429960087
319,-1.0312575156051291,-1.0,-0.5609458161283511,-0.2633042055053042,0.04796721004815821,-0.6383192366445108,0.11310608009911362,-0.48446467108314,-0.8069521869053919,0.468287613918608,0.2581149427125578,-0.21411843340695944,-0.41372837849387484,-0.2484545135467499,-0.8004308854531295,-0.1643860501719331
174,0.9696899027331813,-1.0,-0.336739955723476,2.8507953089380536,-0.5252381488465216,2.0486022716220806,2.6315752124088942,1.1682821246712836,3.1289183618692586,2.2402040117604867,-0.23305543339161694,-0.1164503760634341,-0.41372837849387484,2.8518776329427933,2.4136295257629263,3.6607148889224876
239,0.9696899027331813,1.0,-0.11253409531860088,-0.9724601173000353,0.0024537664367421073,-0.7330607721962472,-0.8315970461386027,-0.7664140131711229,-0.7591369094170984,-0.7965169528993502,0.05703740248115173,-0.21411843340695944,-0.41372837849387484,-0.9617697035077774,-0.555329875676941,-0.9023095807193781
57,-1.0312575156051291,-1.0,-0.8972546067356638,-1.1903623053830044,-0.030075406727960944,-1.2356098357776515,-1.1671958092934722,-1.0764933740399485,-0.8692674041374278,-0.6900965686482693,-0.35808502727105823,-0.21411843340695944,2.4170447375168496,-1.1877986466972843,-0.813379618045079,-1.0206930348178986
39,-1.0312575156051291,1.0,-0.8972546067356638,-0.7889273595140645,-0.22687665756460804,-0.844720439096508,-0.5259360581109848,-0.5160568460216246,-0.8062617135842614,-0.7305567147373384,-0.37603511120369776,-0.21411843340695944,-0.41372837849387484,-0.7730970082512643,-0.8956965609510441,-0.6221354060195461
114,0.9696899027331813,-1.0,-0.0004311651161633194,0.570269043964561,-0.5082310201610932,0.8035889294311506,1.3590349684196699,0.17464330742798517,-0.1544548984369835,-0.046644245341015036,-0.004455382768730802,-0.1164503760634341,-0.41372837849387484,0.4882674393596343,-0.14467007061796874,0.7405896878256463
133,-1.0312575156051291,1.0,0.33587762549114936,-0.5306983732159507,-0.21787209522092246,-0.0689032729713197,-1.2817724795335708,-1.0284559573526635,-0.4485965332386152,0.8184888783870211,0.4650012357879587,-0.1164503760634341,-0.41372837849387484,-0.5778042184243473,-0.309303956429899,-0.43666799459853045
183,0.9696899027331813,1.0,1.1205981369082123,1.109181711021494,-0.04826877736622231,1.4498615469447809,1.267373632227591,-0.527092468774109,0.8289517291832605,0.9417393234062442,-0.18850786496469177,-0.018782318719908743,-0.41372837849387484,1.1651721091834397,0.3288835784590445,1.356183649137953
260,-1.0312575156051291,-1.0,0.33587762549114936,1.72416538380245,0.5487044807941087,0.9819543713627359,0.5241036843152093,1.4015448957924237,3.1130374754832553,1.38425092117871,3.898531216185604,2.0322468854941236,-0.41372837849387484,1.5363702690239482,1.4859453264968245,-0.11308655339590769
199,0.9696899027331813,1.0,-0.22463702552103845,0.8555353154296469,-0.27241517657172176,0.560128963072862,1.201399646299018,0.319837481289103,1.071307864900098,0.5464878962756323,-0.3660865953118246,-0.21411843340695944,-0.41372837849387484,0.9157364030485761,0.3991766982439136,1.1891314416878187
171,0.9696899027331813,1.0,-0.11253409531860088,-0.5201584145915379,0.009100173979281168,-0.5782195890921338,-0.3363301489717248,-0.8733080845383244,-0.5074593838649981,-0.08761439327154298,0.10223592168076184,-0.018782318719908743,-0.41372837849387484,-0.5331185800741205,-0.4175183645197633,-0.5103288104820545
48,0.9696899027331813,1.0,-0.8972546067356638,0.5672903600054876,-0.4958148790431158,0.5630292141611805,0.05045851362912421,0.32113578984821883,1.427592098603483,0.20240665390472537,-0.24819416775508543,-0.1164503760634341,-0.41372837849387484,0.6010454790054449,0.3732792330600145,0.47619997367228367
146,0.9696899027331813,-1.0,0.6721864160984621,-0.8358989142532955,0.12178112595971072,-0.6913293815365538,-0.5795283716103857,-0.565608956027878,-0.8445829829070091,-0.9665175667189683,0.06166950447678477,-0.1164503760634341,-0.41372837849387484,-0.8541931667387128,-0.7514106834978916,-0.8076028174405616
176,-1.0312575156051291,-1.0,-0.336739955723476,1.719124534025557,-0.4492230926424703,2.4441642950566265,0.9981184571633592,1.4454710020425086,1.1446706552702233,1.0700897868400558,-0.33989088884788105,-0.21411843340695944,-0.41372837849387484,1.812049921491485,0.9236003682178715,2.2282750943303884
53,-1.0312575156051291,-1.0,-0.8972546067356638,-0.7286662917266609,0.0035053571059813575,-0.8142678026691641,-0.5239032462196282,-0.6002305176042996,-0.4744892827810124,-0.7499367847127748,-0.33230505092047113,-0.21411843340695944,2.4170447375168496,-0.7118611334750277,-0.6690937405919265,-0.5682051658191088
46,-1.0312575156051291,1.0,-0.8972546067356638,-0.5804194823789416,0.04602252539005923,-0.6131837272124174,-0.5246424505437579,-0.35246996757303284,-0.5457806531877459,-0.6181863090025709,-0.015282810542216394,-0.21411843340695944,2.4170447375168496,-0.5562889110705342,-0.8984712893636048,-0.7891876134696806
248,-1.0312575156051291,-1.0,-0.44884288592591354,-0.2417660291858517,-0.09878426470562068,-0.9805488650660892,0.9894328063548357,1.3571860200226336,-1.2607657772184728,-1.1096580835550867,0.07328319149916414,-0.1164503760634341,-0.41372837849387484,-0.2553110400660967,-0.44064110129110184,-0.4708676591158808
56,0.9696899027331813,1.0,-0.8972546067356638,-1.0040799931732738,-0.4027554592386563,-0.8250631817201273,-0.6048461197118269,-0.8637871551048085,-0.8076426602265225,-0.9966076753650406,-0.38889765429167894,-0.21411843340695944,2.4170447375168496,-0.9936880166150821,-0.6718684690044872,-0.8470639688067351
132,-1.0312575156051291,-1.0,0.33587762549114936,-0.45141955399754136,0.6221562794078946,-0.1501103034442366,-0.530001681893698,-0.3496569656949486,-0.01687808920171328,-0.5148259358002432,0.3578260715821381,-0.018782318719908743,-0.41372837849387484,-0.5066382017925046,-0.19369027257320637,-0.3656379221394181
66,-1.0312575156051291,1.0,-0.8972546067356638,-0.8413980231008151,-0.2761146635308987,-0.7904212937207679,-0.69835546671423,-0.9066313375556302,-0.5095308038283899,-0.7800268933588472,-0.37697565951245127,-0.21411843340695944,-0.41372837849387484,-0.826294196763439,-0.7736085107983767,-0.749726462103507
4,0.9696899027331813,-1.0,-0.8972546067356638,-0.10268440125066546,-0.0066620778380624725,0.2401345929950585,-0.44018835651194327,0.1437002867690584,-0.25733542328544157,-0.04936425516212893,0.17556091485175548,-0.21411843340695944,-0.41372837849387484,-0.06332829752438189,-0.3795970762147681,-0.18411662585501992
186,0.9696899027331813,-1.0,1.7932157181228376,0.8397253774930273,-0.18961406847336923,0.5920317250443651,1.265156019255202,0.9365340468691118,0.7602496337307667,0.17214654464483337,-0.08673571810685603,0.46955796799771804,2.4170447375168496,0.7686757308060309,0.4380228960197623,0.6116832600294796
203,0.9696899027331813,1.0,-0.22463702552103845,-0.9994974024670074,-0.1666809207171799,-1.0669118974737943,-0.9698282547508508,-0.9291353525803042,-0.4385846700822217,-0.9151773813454436,0.038673981592915276,-0.1164503760634341,-0.41372837849387484,-1.00456388626646,-0.8374272642872711,-1.0443697256376028
108,-1.0312575156051291,-1.0,0.33587762549114936,-1.049905900235938,0.6197020431798999,-0.6234957310819942,-1.0644464082394482,-0.8495057609545347,-1.1257782429374423,-0.774756874330439,-0.02638537313879028,-0.21411843340695944,-0.41372837849387484,-1.0416837022505108,-0.8217038032827608,-0.8865251201729086
297,-1.0312575156051291,1.0,2.241627438932588,1.249867245703874,0.053468159565087534,0.7509010346600318,-0.007938627977119602,-0.25747705799772624,2.6462775103989755,1.791912393118154,-0.28070914576904155,-0.21411843340695944,2.4170447375168496,1.317434284302731,1.0956335297966302,1.64425005411102
256,-1.0312575156051291,-1.0,0.6721864160984621,-0.1482811787780164,4.502729949202199,-0.3905088936537446,1.0892253901123408,-0.6854861129862376,-0.9067255818087623,-0.4583857320121299,0.006640369836725471,-0.1164503760634341,-0.41372837849387484,-0.16593976336564345,-0.4230678213448845,-0.3893146129591223
19,-1.0312575156051291,1.0,-0.8972546067356638,0.26919283456285603,-0.19066396451766046,-1.1355511732306647,0.6098513859142508,1.4329206859710557,-0.024991150724997722,-0.285665108371398,0.6709649673241126,-0.21411843340695944,-0.41372837849387484,0.26342065591484265,0.1309529516963866,0.35255503272494004
305,-1.0312575156051291,1.0,0.8963922765033372,-0.14003251550673682,0.8751103865305688,0.2588251000086663,-0.37088795112478684,-0.4377255629549709,-0.15324657012500498,-0.24605496535142699,-0.22402070688067002,-0.21411843340695944,-0.41372837849387484,-0.10659534418095062,-0.5581046040895016,-0.14070935935222903
147,0.9696899027331813,1.0,0.6721864160984621,-0.8611031631377609,0.3514105624588622,-1.0064899998004933,-0.5917252429585252,-0.6225181478691209,-0.7508512295635313,-0.7132166521277373,-0.02783666964584132,-0.21411843340695944,-0.41372837849387484,-0.8489916638619669,-0.7347623130225279,-0.8444332253823235
266,0.9696899027331813,-1.0,0.8963922765033372,-0.19341969723474078,-0.2254361297869839,-0.3590895068636279,0.12031332225937788,0.31810640321028194,-0.8174819050526334,-0.5576660904827868,-0.3123419051658888,-0.21411843340695944,-0.41372837849387484,-0.21937338382676097,-0.533132048376456,-0.25646207002633803
55,0.9696899027331813,-1.0,-0.8972546067356638,-0.8100072767628901,-0.28518288180738616,-0.8005721725298824,-0.4266978775965768,-0.3254218725914535,-0.6472802313939428,-0.8808372573538807,-0.3231178476841208,-0.018782318719908743,2.4170447375168496,-0.8305499718444129,-0.5386815052015772,-0.6497582119758675
30,-1.0312575156051291,-1.0,-0.8972546067356638,-0.165695023461829,-0.43425615210597607,-0.10547866169622473,-0.09091431336067489,-0.3680496702824225,0.058210884471238476,-0.41418557241902926,-0.33622917995099655,-0.21411843340695944,-0.41372837849387484,-0.12929281127947836,-0.3731227099187933,-0.0854637474395861
313,0.9696899027331813,-1.0,-0.7851516765332263,-0.3776398436266517,0.057240139203092046,-0.3060793619715849,0.09166915469935323,-0.13565243820069292,-0.4004360190897565,-0.7402467497250567,0.2768427802612441,-0.018782318719908743,-0.41372837849387484,-0.42696063499871395,-0.35462452050172255,-0.6010894586242534
234,0.9696899027331813,-1.0,0.5600834858960245,0.383070213613577,0.28213479247181833,-0.048440390292628345,1.4109640721897792,0.26768875416461807,0.1400319730252135,-0.13317455777520062,0.03731588734449214,-0.1164503760634341,-0.41372837849387484,0.3873109971609739,0.42229943501525197,0.5919526843463928
314,0.9696899027331813,1.0,-0.7851516765332263,-0.5437587567288101,0.4961130328884757,-0.310913113785449,-0.3795736019333104,-0.4362108696360025,-0.529554530141177,-0.4165655810125039,0.2737796853338014,-0.1164503760634341,-0.41372837849387484,-0.5893893839225542,-0.32687723637611626,-0.598458715199842
188,-1.0312575156051291,-1.0,1.7932157181228376,1.6524478392493804,-0.4151663686831887,0.6700162543080392,0.5861968475421014,1.4337862250104663,2.7810924263497236,1.9699030357872942,-0.2629637500735726,0.9578982547153447,2.4170447375168496,1.6621520658616236,1.891055674730676,1.4087985176261848
22,-1.0312575156051291,-1.0,-0.8972546067356638,-0.18150496139844813,-0.27806840085820345,0.06370265178901881,-0.5713971240449595,-0.16334968746183018,-0.13788353872984932,-0.25421499481476867,0.20114542467661223,-0.21411843340695944,-0.41372837849387484,-0.16901337870190233,-0.5664287893271835,-0.23936223776766283
36,0.9696899027331813,-1.0,-0.8972546067356638,-0.645492270407925,0.04424219592540444,-0.7303216461683909,-0.6103901521427995,-0.48511382536269787,-0.560453211261771,-0.46909577068276587,-0.37635074668562274,-0.21411843340695944,-0.41372837849387484,-0.625090608212947,-0.7958063380988617,-0.4379833663107362
235,0.9696899027331813,1.0,0.5600834858960245,-0.593479865891801,11.391741503311588,-1.1091266633148742,0.7820859934364636,-0.7032296632941536,-0.36781115466633607,0.770888706517528,-0.544994305085272,0.07888573862361661,-0.41372837849387484,-0.6645747436864279,0.019038905723108193,-0.18674736927943142
311,-1.0312575156051291,-1.0,-0.6730487463307887,-1.2483320778172748,1.569203354909107,-1.0472546400974136,-0.9929283898799028,-0.9336794325372095,-1.1604745273242545,-1.1849683554771775,-0.18697901957373797,-0.21411843340695944,-0.41372837849387484,-1.2561274799418107,-0.8531507252917812,-1.127238143506567
228,-1.0312575156051291,-1.0,-0.22463702552103845,0.29348056530606825,-0.28189325130347154,0.099311290151151,0.772106735060713,0.4576745733152313,0.23911489460745328,-0.521115958511569,0.02574144299037923,-0.1164503760634341,-0.41372837849387484,0.3244200987421363,-0.543306052555845,0.5077688947652225
208,-1.0312575156051291,-1.0,-0.22463702552103845,0.014400791294442012,-0.4112451303658893,-0.6992245094991985,0.23359638493224957,0.5085249918806004,-0.44980486155059374,0.4210274432767542,0.1956766527514414,-0.1164503760634341,-0.41372837849387484,0.016822133167294723,-0.032756024644690164,0.3301937136174417
12,0.9696899027331813,-1.0,-0.8972546067356638,-0.8986804069291456,-0.48526548991757773,0.6221621113507846,-0.5495905964831342,-0.6365831572595422,-1.103855714991546,-1.183438349952801,0.7687931998828782,-0.018782318719908743,-0.41372837849387484,-1.00219956677703,-0.7097897573094823,-1.0075393176958407
152,-1.0312575156051291,-1.0,0.6721864160984621,0.08428529956500512,-0.2367141477104457,-0.2936727323160004,0.9071963252954099,-0.04758384094067063,0.031282424947145435,-0.3235752452531728,-0.021727544016182904,-0.21411843340695944,-0.41372837849387484,0.12510796578318814,-0.052179123532614606,0.04738879549319806
286,0.9696899027331813,-1.0,0.6721864160984621,1.0189046741080452,-0.5947601385704013,-0.09323315710110235,0.3160176670727076,0.4546451866772944,2.1707140104702813,2.135993635489061,-0.26564870723102596,0.07888573862361661,-0.41372837849387484,0.9847745321399318,1.4896449643802387,1.4719363598120625
175,0.9696899027331813,1.0,-0.336739955723476,2.6947580953896813,-0.4749932334110971,2.5364889547014307,2.2612338460199304,0.7891760254094676,3.084555450986618,2.0311032567623566,-0.2854083497288194,-0.21411843340695944,-0.41372837849387484,2.7722000661490025,2.461724818247311,3.322664358885601
189,-1.0312575156051291,1.0,1.7932157181228376,1.5479647711465057,-0.7200165758571851,1.1018314163465657,0.699849512377038,0.7952347986853413,1.7272575199741593,2.5377050859448183,-0.3040152703216717,-0.21411843340695944,2.4170447375168496,1.6368538473247227,2.011293905941636,1.6731882317795472
209,-1.0312575156051291,1.0,-0.22463702552103845,-0.11551565522821154,-0.2793418539743192,-0.17701818854141343,-0.8452723261350016,-0.6863516520256481,0.6300954126976503,0.1627965108847544,0.10207574791682532,-0.21411843340695944,-0.41372837849387484,-0.08555290072502372,-0.206639005165156,0.24337918061185992
251,0.9696899027331813,1.0,-0.5609458161283511,1.0255494306321313,-0.5382993937609124,0.46522630246066343,0.7617578745228977,0.7138741289807508,1.6084961087396976,0.633868211778916,-0.3319007738463462,-0.1164503760634341,-0.41372837849387484,1.0817116312065616,0.41952470660269153,0.6906055627618266
157,-1.0312575156051291,1.0,-0.44884288592591354,-0.32287788468676776,-0.13333533071061013,-0.2628978457677323,-0.07132539877123867,-0.2847415377391582,-0.4568822130921823,-0.5705861371330778,-0.028437111306037054,-0.21411843340695944,-0.41372837849387484,-0.29172156020331863,-0.6737182879461943,-0.4550831985694115
117,-1.0312575156051291,1.0,-0.0004311651161633194,-0.18425451582220811,0.06664340309381353,-0.969753486015126,-0.938966474218437,-1.3986902814605213,1.1450158919307885,0.7239685371033135,0.17183085075805388,-0.21411843340695944,-0.41372837849387484,-0.22930352568236695,-0.9715391375610346,-0.16043993503531584
49,-1.0312575156051291,-1.0,-0.8972546067356638,0.4353117476650144,-0.23851634999962265,0.6136224831462913,0.127890166581707,0.8149258118319311,0.5261791778674965,-0.15204462590917822,-0.3471489988870075,-0.21411843340695944,-0.41372837849387484,0.4892131671554064,-0.0503293045909074,0.5945834277708043
3,-1.0312575156051291,1.0,-0.8972546067356638,-0.6991085816712423,-0.4476413885105283,-0.6204343549332136,-0.507825552169808,-0.6839714196672692,-0.607923252089499,-0.7268167012333068,0.022109523866839335,-0.21411843340695944,-0.41372837849387484,-0.6815978440103238,-0.813379618045079,-0.9036249524315839
220,-1.0312575156051291,-1.0,2.241627438932588,-0.02225993435568936,-0.6954114796365038,0.03308889030121283,0.5586614864682713,-0.3472767333365696,-0.1703357848229871,-0.09934443562509664,-0.2552205054847386,-0.21411843340695944,-0.41372837849387484,0.019186452656724914,0.46669508961622197,0.19865654239686328
27,-1.0312575156051291,1.0,-0.8972546067356638,0.42179310508152834,-0.228575165770296,0.917343222117419,0.03253280876897975,-0.10059810710456611,0.7050117680403195,0.26411687672124673,-0.2946554853530204,-0.21411843340695944,2.4170447375168496,0.4766822738614275,0.3150099363962413,0.5735374803755117
255,0.9696899027331813,1.0,0.6721864160984621,-0.6399931615604052,-0.4553386460637255,-0.8545490677846983,-1.0866225379633383,-0.6471860104923213,-0.566322234491381,-0.29722515011113204,-0.14040388613432805,-0.21411843340695944,-0.41372837849387484,-0.6674119270737437,-0.5479305999101126,-0.5090134387698485
104,-1.0312575156051291,-1.0,3.5868626013618385,-0.6422844569135384,0.41903742405371464,-0.7512679040284687,-0.591170839715428,-0.5411574781645303,-0.5323164234256994,-0.45702572710157296,-0.35223324391729344,-0.21411843340695944,-0.41372837849387484,-0.6205984011830301,-0.7477110456144775,-0.9246708998268763
215,0.9696899027331813,1.0,-0.7851516765332263,1.470748117745916,-0.26553716887131507,1.4028130292898369,0.8253294463980492,1.5287791345857729,1.0072664643652356,1.1442100544654092,-0.3335890618185657,-0.1164503760634341,2.4170447375168496,1.53731599681972,1.3092876175637984,1.5719046099397018
279,0.9696899027331813,1.0,-0.7851516765332263,-0.3554142787012595,0.6049925251439919,-1.002622998349402,0.2644581654646632,-0.11271565365631366,-0.2678651414326831,-0.30402517466391676,-0.1944455856592468,-0.21411843340695944,-0.41372837849387484,-0.37234485479288115,-0.4480403770579302,-0.35774569186618344
166,0.9696899027331813,-1.0,-0.0004311651161633194,-0.09695616286783242,-0.37899897409254635,-0.24307946333088948,-0.08943590471241555,-0.3758395216371174,-0.04933033529485105,-0.049704256389768164,-0.255825143042473,-0.21411843340695944,-0.41372837849387484,-0.05741749880080692,-0.7754583297400838,-0.11966341195693646
42,-1.0312575156051291,-1.0,-0.8972546067356638,0.13583944501050255,-0.3002582678468006,-0.38261376569109984,0.35685870598087177,0.41634508418337807,0.19475198372481284,-0.017744140991679973,-0.35059953047702297,-0.1164503760634341,-0.41372837849387484,0.18019660988690683,-0.3407508784389194,0.44726179600375654
287,0.9696899027331813,1.0,0.6721864160984621,1.1117021359099408,-0.6349769227924196,0.2762266065385771,0.9593102301465516,0.4364688668496731,1.821507128308485,1.2620204798424046,-0.3586295012441786,-0.1164503760634341,-0.41372837849387484,1.1814859136605067,0.7090213709798499,1.3877525702308922
155,0.9696899027331813,1.0,-0.44884288592591354,-0.6784869234930433,0.009051179662789146,-0.6990633844387364,-0.6377407121355971,-0.4976641414341507,-0.6728277442757746,-0.5008858854670344,-0.08274676961780947,-0.21411843340695944,-0.41372837849387484,-0.6596096727586248,-0.6977659341883863,-0.7523572055279187
13,0.9696899027331813,1.0,-0.8972546067356638,-1.1360586055137472,-0.48556695690894963,-1.0134183774003651,-0.85432757910559,-1.1470348057519073,-0.9614455925083616,-1.0083377177185944,0.0946701349125669,-0.21411843340695944,-0.41372837849387484,-1.1520974224068914,-0.7773081486817909,-1.091723107277011
112,-1.0312575156051291,-1.0,1.3448039973130874,-1.0544884909422045,0.6431571340450672,-0.5484114529066385,-0.36922474139549505,-1.004437249009021,-0.9690407990407981,-1.2531386016188442,0.41567376962802277,-0.018782318719908743,-0.41372837849387484,-1.0691098083278987,-0.7486359550853311,-1.0877769921403937
107,0.9696899027331813,1.0,0.33587762549114936,-1.0799218693619832,-0.40020567851107336,-1.0209912552420854,-1.1457588838937118,-0.7986553423891655,-0.9989037701796961,-0.5993162408685933,-0.08007032308939732,-0.21411843340695944,-0.41372837849387484,-1.0721834236641576,-0.6700186500627802,-0.932563130100111
284,-1.0312575156051291,-1.0,-0.6730487463307887,0.860805294741853,-0.4261226310082291,1.136473304345925,0.4422368054178485,1.2429348668204425,0.5622564088965698,0.08051621379605925,2.0491877983333646,2.7159232868988012,-0.41372837849387484,0.587095994017808,0.1799731536516244,-0.372214780700447
76,0.9696899027331813,1.0,-0.8972546067356638,-0.03234163390947547,-0.5485530544331991,-0.07405927490610807,0.18462409845865904,0.6255891469608758,-0.48381067261627536,-0.1613946596692572,0.13043429636525386,0.07888573862361661,-0.41372837849387484,-0.03140998441707685,0.6054315102442531,-0.17359365215737363
70,-1.0312575156051291,1.0,-0.8972546067356638,-0.67757040535179,-0.1293813748128252,-0.8363419359524769,-0.7225644083294767,-0.5837852758554993,-0.0914492078838171,-0.37491543062669747,-0.3168577861083872,-0.21411843340695944,2.4170447375168496,-0.6570089213202519,-0.08732568342504908,-0.5300593861651411
261,-1.0312575156051291,1.0,0.33587762549114936,2.569195110037981,0.1345002353393645,1.1066651681604296,3.445439173275659,3.1031946472735426,0.8563980436982015,2.0368832776322234,13.961254534221396,7.794662268762119,-0.41372837849387484,1.9014211981919384,0.19847134306869516,-0.8062874457283559
121,-1.0312575156051291,1.0,-0.336739955723476,0.6472565678298372,0.38658445533284846,0.5040574420320384,-0.6233262278150686,0.9700736846462702,0.07495486250865531,1.7645422942931954,0.2586882894818379,-0.1164503760634341,-0.41372837849387484,0.6632270815774536,0.14020204640492198,0.20917951609450958
187,0.9696899027331813,1.0,1.7932157181228376,1.1712758150914044,-0.4051254229876314,0.679200382754381,2.9590427279983373,0.7365945287652773,0.9249275208204126,0.5738579951005908,-0.10722086194127654,0.27422185331066734,2.4170447375168496,1.1644628133366108,1.2417692261914899,0.9720951091738644
140,-1.0312575156051291,-1.0,1.6811127879204,1.1435511413184922,-0.35563015157683764,1.8502573221931906,0.8085125480240992,0.8246631260252997,0.9943200895940371,0.46488760164221565,-0.00035944230810410914,-0.21411843340695944,-0.41372837849387484,1.2209700491339879,0.5832336829437683,1.302253408937516
306,0.9696899027331813,-1.0,0.33587762549114936,3.836281440320651,-0.625092147983744,3.191623450540479,2.567264436209613,2.89438335401575,3.64729120770805,4.531132283593659,-0.2173568658115862,-0.018782318719908743,-0.41372837849387484,3.9652356805153746,4.588091691739602,3.9395736919101134
278,0.9696899027331813,-1.0,-0.7851516765332263,-0.1381994792242303,-0.6773996987056823,-0.3763298883330765,-0.21898146251613995,-0.10124726138412402,0.1056809252989666,0.16058650290509935,-0.34991564967887695,-0.1164503760634341,-0.41372837849387484,-0.12361844450484652,-0.14651988955967576,-0.20384720153810673
89,-1.0312575156051291,-1.0,-0.8972546067356638,-0.7602861675998992,-0.20886156994975066,-0.039900762088135096,-0.7325436667052272,-0.6629820979615636,-0.7372143814712022,-0.6634064722785893,-0.03597969049219973,-0.21411843340695944,-0.41372837849387484,-0.7414151270929025,-0.6219233575783959,-0.6839578764932178
156,-1.0312575156051291,-1.0,-0.44884288592591354,-0.36755814407286563,0.017110449831871127,-0.46156504531754683,-0.18146684306655927,-0.15620899038669323,-0.45135842652313757,-0.5071759081783603,-0.05341023118963832,-0.21411843340695944,-0.41372837849387484,-0.3390079499919184,-0.7347623130225279,-0.4169374189154438
77,-1.0312575156051291,-1.0,-0.8972546067356638,0.20847350770482562,-0.2479886923874517,0.44105754339134295,0.6700965383308188,-0.20273171375500967,-0.16826436485959534,-0.20338481128270286,0.02200704572847745,-0.21411843340695944,-0.41372837849387484,0.2570369932933814,-0.25658411659124714,-0.024956648678120155
103,0.9696899027331813,1.0,3.5868626013618385,-0.5451335339406899,0.5161601735647936,-0.5861147170547785,-0.8064640991181939,-0.576860963540215,-0.6515956896510089,0.1583764949254443,-0.21779944771241957,0.07888573862361661,-0.41372837849387484,-0.5804049698627203,-0.6311724522869313,-0.7852414983330633
324,-1.0312575156051291,1.0,0.6721864160984621,-0.8872239301634794,-0.3158232709635585,-0.24565746429828367,-0.7242276180587683,-0.736769301071312,-0.9341718963237032,-0.953257518841038,-0.01009971018058346,-0.1164503760634341,-0.41372837849387484,-0.8757084740925258,-0.5664287893271835,-0.8036567023039443
54,-1.0312575156051291,1.0,-0.8972546067356638,-0.7692222194771188,-0.4272276114046112,-0.7504622787261579,-0.5226096386524013,-0.6619001741623004,-0.7078692653231521,-0.7570768104931989,-0.31932013754910565,-0.21411843340695944,2.4170447375168496,-0.7553646120805393,-0.6700186500627802,-0.5392669881505816
127,0.9696899027331813,1.0,2.465833299337463,-1.1397246780787602,0.2338721995480256,-0.9934388699030601,-1.0446726925689798,-0.6125644489158997,-1.0061537400515674,-0.9802876164383573,0.15554012589757216,-0.1164503760634341,-0.41372837849387484,-1.1539888779984353,-0.7088648478386289,-1.0220084065301045
296,-1.0312575156051291,-1.0,2.241627438932588,1.496181496165695,-0.18698959193038933,1.9783517452605892,0.20957224439803535,-0.0986506442658924,1.9088520034315046,2.0894134673024856,-0.14655102037906895,-0.21411843340695944,2.4170447375168496,1.5659242626418233,1.5016687875013348,1.924424228810852
